Galaxy,Rad_kpc,Vobs,errV,Vgas,Vdisk,Vbulge,Rad_meters,V_baryonic_sq,V_baryonic,Accel,Exponent,Nu,V_calculated
NGC2903,12.48,196.0,2.0,37.86,174.1,0.0,3.851328e+20,15376.3522,124.00142015315792,3.992480567741828e-11,0.4675424074076187,2.677664070114106,202.91058576466628
NGC2903,13.44,193.0,3.0,36.33,167.37,0.0,4.147584e+20,14205.718674000002,119.18774548585102,3.4250587026085555e-11,0.4330455826636264,2.845200569684492,201.04257972887842
NGC2903,14.4,190.0,3.0,35.33,161.19,0.0,4.44384e+20,13200.028305999998,114.89137611674776,2.970410344656873e-11,0.4032810614940111,3.0131762181338146,199.4342281814543
NGC2903,15.36,188.0,5.0,35.01,155.25,0.0,4.740096e+20,12312.878850000001,110.96341221321558,2.5976011561791153e-11,0.3771254467675412,3.1829904386685133,197.96912802766437
NGC2903,16.32,187.0,5.0,34.43,150.2,0.0,5.036352e+20,11563.0433,107.53159210204227,2.295916429193194e-11,0.3545501236049014,3.3499598041982828,196.81394836038493
NGC2903,17.28,188.0,3.0,33.18,145.58,0.0,5.3326080000000007e+20,10849.939144000002,104.16304116144076,2.0346403005808793e-11,0.3337670224785098,3.52386428318418,195.53442925547293
NGC2903,18.24,186.0,3.0,32.48,141.36,0.0,5.6288639999999993e+20,10246.969216000001,101.22731457467397,1.8204329001375773e-11,0.31570898436346145,3.693739482236161,194.54982592230127
NGC2903,19.2,185.0,3.0,31.94,137.48,0.0,5.92512e+20,9714.508784,98.56220768631351,1.6395463356016414e-11,0.29961355017160696,3.862563278931303,193.7082984849487
NGC2903,20.16,185.0,3.0,31.23,133.91,0.0,6.221376e+20,9223.981426000002,96.0415609306721,1.4826272236238416e-11,0.2849151798103457,4.0335273735587664,192.88644735949862
NGC2903,21.12,181.0,3.0,30.85,130.6,0.0,6.517632e+20,8797.648099999999,93.79577868966172,1.3498227730562265e-11,0.27185540916479134,4.201052741939291,192.24823451236682
NGC2903,22.08,178.0,3.0,30.69,127.55,0.0,6.813888e+20,8425.61725,91.79116106684782,1.2365359175260879e-11,0.2601974110913874,4.364894469553957,191.77312151890166
NGC2903,23.04,177.0,3.0,30.33,124.7,0.0,7.110144e+20,8072.9503,89.849598218356,1.1354130521125874e-11,0.2493311524332481,4.531486368899829,191.26542876655932
NGC2903,24.0,182.0,4.0,30.72,122.05,0.0,7.4064e+20,7795.97155,88.2947991107064,1.0525993127565348e-11,0.24006626975668782,4.685502800555496,191.1231187757671
NGC2903,24.96,180.0,8.0,30.86,119.57,0.0,7.702656e+20,7528.952654,86.76953759240624,9.774489025603635e-12,0.2313378179617343,4.841943749240488,190.931310269853
PGC51017,0.33,20.5,4.17,5.04,10.8,0.0,1.01838e+19,79.05600000000001,8.891344105364498,7.762917574972016e-12,0.20616364817750532,5.3676837865086355,20.599699255722808
PGC51017,0.99,19.9,1.82,10.8,19.85,0.0,3.05514e+19,297.89035,17.25950028245314,9.750464790484233e-12,0.23105334614293357,4.847242173655843,37.99929825200855
PGC51017,1.65,19.3,1.69,12.3,20.13,0.0,5.0919e+19,337.689774,18.376337339089094,6.6319011371001025e-12,0.19055424364591356,5.763719459327642,44.11744690731495
PGC51017,2.31,18.8,1.9,12.7,18.24,0.0,7.12866e+19,314.330896,17.729379458965845,4.4093966608030126e-12,0.15537787859897453,6.948865546902584,46.73588699855197
PGC51017,2.97,18.2,1.74,13.3,16.21,0.0,9.16542e+19,297.76148600000005,17.255766746221394,3.2487489498571814e-12,0.13336985508391605,8.009057075186654,48.83429876804204
PGC51017,3.63,18.3,2.22,14.2,14.5,0.0,1.120218e+20,298.355,17.27295574011582,2.66336552349632e-12,0.12075774375176593,8.79110313240127,51.21395879120829
NGC5055,0.72,125.0,17.6,2.2,201.48,0.0,2.22192e+19,18678.167584000003,136.66809277955116,8.406318672139414e-10,2.1453716036757555,1.1325343090582471,145.442997834958
NGC5055,1.43,162.0,8.5,3.72,240.13,0.0,4.41298e+19,26538.550174,162.9065688485274,6.013748118958163e-10,1.814563706687905,1.1946132056662848,178.0542122419396
NGC5055,2.16,178.0,5.22,4.09,263.27,0.0,6.665760000000001e+19,31899.830833999997,178.60523742040712,4.785625470163941e-10,1.6187096536593761,1.247122610289616,199.4567629775818
NGC5055,2.87,193.0,1.88,5.34,280.74,0.0,8.85682e+19,36283.391496,190.48199782656627,4.0966612730076937e-10,1.4976648304471638,1.2880818430191572,216.18505449996604
NGC5055,3.59,192.0,3.59,6.03,273.32,0.0,1.107874e+20,34400.119203999995,185.4726912620831,3.10505700142796e-10,1.3038702966419198,1.3726441273510477,217.29961252967433
NGC5055,4.3,190.0,0.97,5.11,272.18,0.0,1.32698e+20,34103.810204,184.67216954376207,2.570031967625737e-10,1.186229898054885,1.4396161099279285,221.57706239501164
NGC5055,5.03,195.0,0.99,8.42,273.73,0.0,1.552258e+20,34537.828334000005,185.8435587638162,2.2250056584665693e-10,1.1037358860489397,1.4961768983613493,227.32070049359967
NGC5055,5.75,201.0,0.45,14.42,276.2,0.0,1.77445e+20,35299.69879999999,187.88214071592859,1.9893318380343196e-10,1.0436460166953083,1.5436108503017905,233.42878588568524
NGC5055,6.46,204.0,0.81,19.11,279.72,0.0,1.993556e+20,36357.100164,190.67537901889693,1.8237310697065947e-10,0.9992634480612756,1.582655371609067,239.87655131480338
NGC5055,7.18,204.0,0.65,22.51,275.62,0.0,2.215748e+20,35451.236924000004,188.28498857848442,1.5999670054536891e-10,0.9359553187056721,1.6453078288604774,241.5123136691892
NGC5055,7.91,206.0,0.66,25.8,271.43,0.0,2.441026e+20,34555.792654000004,185.89188431451225,1.4156257513848688e-10,0.8803874242570975,1.7082986035977372,242.96422028159034
NGC5055,8.62,206.0,1.54,28.49,267.09,0.0,2.6601319999999997e+20,33626.73142599999,183.37592924372598,1.2641001057842243e-10,0.8319368032409384,1.7705556795190425,244.0040989614022
NGC5055,11.49,206.0,1.9,33.07,245.58,0.0,3.545814e+20,28836.011644000002,169.81169466205796,8.132409552221297e-11,0.6672817145976018,2.0538158912781967,243.35952612447767
NGC5055,14.3,206.0,0.42,45.73,225.03,0.0,4.41298e+20,25384.943314,159.3265304775071,5.7523359077086234e-11,0.5612052467018346,2.328402719389733,243.11801875605977
NGC5055,17.19,203.0,4.19,47.26,208.52,0.0,5.3048340000000003e+20,22234.579184000002,149.11263924966255,4.191380764035218e-11,0.47904704015080973,2.627246400903093,241.69343834030505
NGC5055,20.07,200.0,1.23,44.56,190.41,0.0,6.193602e+20,18663.338926,136.61383138613746,3.013325513328108e-11,0.4061838274070281,2.9956954188559695,236.4522762021429
NGC5055,22.96,194.0,4.09,40.45,175.86,0.0,7.085456e+20,15862.502716000003,125.94642796046263,2.2387412632299182e-11,0.35010761359053477,3.385380853202515,231.73392712034916
NGC5055,25.85,188.0,5.2,37.41,164.23,0.0,7.97731e+20,13806.394833999999,117.50061631327726,1.7307080750277974e-11,0.3078304046429905,3.7741541165262498,228.2705892074751
NGC5055,28.74,184.0,1.16,38.46,154.38,0.0,8.869163999999999e+20,12442.436424,111.54566967838778,1.40288717448454e-11,0.27714750652225395,4.131253004312816,226.72197259555855
NGC5055,31.62,182.0,2.47,40.22,146.2,0.0,9.757932e+20,11449.890799999997,107.00416253585651,1.1733931738815147e-11,0.2534669750858288,4.4663868166033325,226.1407555498738
NGC5055,34.51,180.0,3.85,42.57,139.3,0.0,1.0649786e+21,10738.270300000002,103.62562569171779,1.0083085519277101e-11,0.2349612957516819,4.7755822265961045,226.45417370643628
NGC5055,37.4,181.0,8.43,40.57,133.34,0.0,1.154164e+21,9824.520476000002,99.11871909987539,8.512239574271943e-12,0.21588452991925042,5.150082296579434,224.9379669505123
NGC5055,40.29,180.0,4.55,41.86,128.12,0.0,1.2433494e+21,9303.037424,96.45225463409345,7.482239042380206e-12,0.2024022764035152,5.45751124590176,225.32516806279085
NGC5055,43.17,179.0,0.44,42.92,123.52,0.0,1.3322262000000002e+21,8860.433984,94.12987827464774,6.6508480196531184e-12,0.19082624965178308,5.756261738190831,225.83838718398817
NGC5055,45.92,179.0,1.96,44.68,119.59,0.0,1.4170912e+21,8575.115726,92.60192074681821,6.051209495902594e-12,0.18202066536051256,6.009041706080514,226.99829962358945
NGC5055,48.81,179.0,2.99,44.56,115.83,0.0,1.5062766e+21,8157.224494,90.31735433459065,5.415489090117977e-12,0.17219417096798456,6.321739939648494,227.08556070432743
NGC5055,51.7,174.0,3.39,43.74,112.43,0.0,1.595462e+21,7727.819854000001,87.90801928151949,4.8436251405549e-12,0.1628489135746369,6.6542259173569125,226.76564809766077
NGC5055,54.59,172.0,4.84,41.74,109.32,0.0,1.6846474e+21,7239.624304,85.08598183014638,4.297412208631907e-12,0.15339214122180056,7.032016477164697,225.63057725895663
UGC06667,0.87,26.6,4.4,0.0,6.92,0.0,2.68482e+19,22.027744000000002,4.6933723483226855,8.204551515557841e-13,0.06702348814451763,15.425727462626535,18.433501446022316
UGC06667,1.74,45.2,2.7,0.0,10.96,0.0,5.36964e+19,55.25593600000001,7.433433661505295,1.0290435857897367e-12,0.07506137024635547,13.828686514447204,27.64266660447863
UGC06667,2.61,57.0,3.9,8.65,14.33,0.0,8.05446e+19,169.28299400000003,13.010879831894538,2.1017298987145013e-12,0.10727241414353883,9.830998763247825,40.79486370430583
UGC06667,3.5,69.3,3.0,16.06,16.78,0.0,1.0801e+20,387.445064,19.683624259774927,3.5871221553559854e-12,0.14014341185499038,7.64722249566417,54.43233055138136
UGC06667,4.37,77.3,3.4,18.32,18.48,0.0,1.348582e+20,492.71718400000003,22.19723370152236,3.6535945459749575e-12,0.14143593908416485,7.582121145242744,61.12152959007866
UGC06667,5.24,80.7,3.9,22.41,20.02,0.0,1.617064e+20,686.576284,26.202600710616494,4.245820103595158e-12,0.15246859481012098,7.071428521374454,69.67836907374402
UGC06667,6.11,84.0,3.0,23.49,21.36,0.0,1.885546e+20,761.654916,27.598096238690086,4.039439589381537e-12,0.148716844523795,7.236576361024704,74.24132245847899
UGC06667,6.98,85.0,3.0,25.65,22.68,0.0,2.154028e+20,894.5384039999999,29.908834882021065,4.152863398247376e-12,0.15079030726813514,7.1442870911899545,79.94272432354845
UGC06667,7.85,85.7,3.4,24.46,24.0,0.0,2.42251e+20,863.2516,29.381143612868442,3.563459387164553e-12,0.13968041283970434,7.670836168028616,81.37482163045627
UGCA444,0.12,6.48,2.6,-0.66,2.2,0.0,3.7032e+18,2.6620000000000004,1.631563667161046,7.188377619356235e-13,0.06273574286239803,16.44510424147116,6.61640895734206
UGCA444,0.19,8.6,2.65,0.47,2.24,0.0,5.8634e+18,2.5289960000000002,1.5902817360455348,4.3131902991438424e-13,0.04859581981440523,21.08195112700118,7.301792250699925
UGCA444,0.26,10.2,3.03,1.82,2.72,0.0,8.0236e+18,6.715664000000001,2.591459820255757,8.369888827957528e-13,0.06769544508651075,15.277683476300371,10.129155390514319
UGCA444,0.33,11.7,3.55,3.08,2.9,0.0,1.01838e+19,13.355,3.654449342924321,1.3113965317464995e-12,0.08473573845405448,12.308456409439826,12.821054377393025
UGCA444,0.4,12.7,3.75,4.2,2.92,0.0,1.2344e+19,21.562144,4.64350557230203,1.7467712248865845e-12,0.0977952176853599,10.733597191426403,15.213131442261703
UGCA444,0.47,14.1,3.43,5.32,3.03,0.0,1.45042e+19,32.525614000000004,5.703123179451764,2.242496242467699e-12,0.11080655817566179,9.533968581007988,17.609604821062668
UGCA444,0.55,16.0,3.33,6.65,3.44,0.0,1.6973000000000002e+19,49.665956,7.047407750371764,2.9261742767925524e-12,0.12657551332305916,8.41096738004738,20.438657877044385
UGCA444,0.62,18.1,2.66,7.97,3.69,0.0,1.91332e+19,69.784306,8.353700138262086,3.647288796437605e-12,0.14131383402510161,7.588220248306296,23.0117075377557
UGCA444,0.69,21.2,3.78,9.25,3.81,0.0,2.12934e+19,92.239906,9.60416086912334,4.3318542834869026e-12,0.15400560346152242,7.006098958646116,25.421288507316373
UGCA444,0.76,21.6,3.33,10.36,3.95,0.0,2.34536e+19,114.50674999999998,10.700782681654646,4.882267541017157e-12,0.1634972267127601,6.62993039857231,27.553072109416764
UGCA444,0.83,23.3,3.09,11.58,4.15,0.0,2.56138e+19,142.01874999999998,11.917161994367618,5.544618525950854e-12,0.1742350157984925,6.253886705223993,29.802167245311704
UGCA444,0.9,24.5,3.26,12.39,4.32,0.0,2.7774e+19,162.096804,12.731724313697654,5.8362786779001945e-12,0.1787588753627487,6.109016478027561,31.468270474743345
UGCA444,0.97,24.4,3.29,13.1,4.46,0.0,2.99342e+19,180.760136,13.44470661636021,6.038582490930106e-12,0.18183065573509236,6.014766901450889,32.97317217245804
UGCA444,1.04,25.3,2.78,13.71,4.57,0.0,3.20944e+19,197.57115400000004,14.056000640295945,6.155938543795802e-12,0.18358903580978647,5.962238872482409,34.321515328726505
UGCA444,1.11,25.4,2.78,14.22,4.69,0.0,3.4254600000000004e+19,212.32660600000003,14.571431158263076,6.198484466319851e-12,0.18422236858055055,5.943565654276327,35.524317346159684
UGCA444,1.19,25.9,2.73,14.63,4.81,0.0,3.67234e+19,224.67950600000003,14.989313059643528,6.118156434317084e-12,0.18302477929493816,5.978984607569075,36.651811797102525
UGCA444,1.26,26.7,2.67,14.83,4.88,0.0,3.88836e+19,230.883524,15.194851891347938,5.937812445349711e-12,0.18030710525165444,6.061110599480927,37.40869650979447
UGCA444,1.33,27.1,3.16,15.03,4.95,0.0,4.10438e+19,237.17204999999998,15.400391228796753,5.77851100531627e-12,0.17787199478592264,6.136835350040575,38.15082987933015
UGCA444,1.4,28.6,3.34,15.13,5.03,0.0,4.3204e+19,240.55531400000004,15.509845711676181,5.567894500509214e-12,0.17460034684071754,6.2419081256274005,38.749505404836476
UGCA444,1.48,28.9,3.21,15.24,5.09,0.0,4.56728e+19,244.17532599999998,15.626110392544907,5.3461869208806984e-12,0.17108883645953077,6.359167167478023,39.4049707043089
UGCA444,1.55,30.4,4.14,15.34,5.13,0.0,4.7833e+19,247.421374,15.729633625739666,5.172608324796688e-12,0.16828848487585812,6.45619463804728,39.96749364367361
UGCA444,1.62,30.8,4.35,15.54,5.17,0.0,4.99932e+19,253.786894,15.930690317748317,5.076428274245296e-12,0.16671655609612912,6.512091132773096,40.65320875443199
UGCA444,1.69,30.5,4.56,15.54,5.21,0.0,5.21534e+19,253.97788599999998,15.936683657524233,4.869824134188757e-12,0.16328874157235532,6.637722282652463,41.05891709730259
UGCA444,1.75,33.0,4.04,15.54,5.22,0.0,5.4005e+19,254.02586399999998,15.938188855701265,4.7037471345245804e-12,0.16048024791803808,6.744664072558127,41.39225916063699
UGCA444,1.83,32.1,4.35,15.64,5.25,0.0,5.64738e+19,257.28835000000004,16.04021041009126,4.555888748410767e-12,0.1579378269852292,6.844761428455119,41.965192410745125
UGCA444,1.9,32.9,4.36,15.64,5.28,0.0,5.8634e+19,257.433664,16.04473944942703,4.390518538731794e-12,0.1550449091390354,6.962659413200658,42.33701600165434
UGCA444,1.97,34.2,4.9,15.64,5.3,0.0,6.07942e+19,257.531,16.047772431088372,4.236111339568577e-12,0.15229417281767782,7.0789256913788146,42.69710543147483
UGCA444,2.04,32.6,3.98,15.64,5.31,0.0,6.29544e+19,257.579806,16.04929300623551,4.0915298374696604e-12,0.1496726556799136,7.193715188887238,43.04597266612556
UGCA444,2.11,33.7,4.73,15.74,5.33,0.0,6.51146e+19,260.815694,16.14978928655108,4.005487156490251e-12,0.1480905257571588,7.264962810491521,43.52948790535603
UGCA444,2.19,33.8,4.67,15.64,5.35,0.0,6.75834e+19,257.77595,16.055402517532844,3.8141903189244696e-12,0.1445109589566079,7.431928807248043,43.76953859273286
UGCA444,2.26,34.9,3.74,15.64,5.36,0.0,6.974359999999999e+19,257.825216,16.056936694151847,3.696758068123815e-12,0.14226894726489758,7.540792491849426,44.09315653275752
UGCA444,2.33,36.1,5.47,15.64,5.39,0.0,7.19038e+19,257.973566,16.06155552865288,3.5877598402309743e-12,0.14015586799097218,7.64658937189201,44.41416359681539
UGCA444,2.4,37.2,5.39,15.24,5.42,0.0,7.4064e+19,245.770744,15.677077023476029,3.3183563404623033e-12,0.13479106774711191,7.930118413099659,44.14737933779991
UGCA444,2.48,37.6,7.1,14.73,5.5,0.0,7.65328e+19,230.8879,15.194995886804314,3.016848985010349e-12,0.12852167849100496,8.291495708097925,43.75392590273178
UGCA444,2.55,35.6,4.73,14.22,5.46,0.0,7.8693e+19,215.921736,14.694275620118196,2.7438493385688687e-12,0.12256874343572886,8.6688983938466,43.26434548686677
UGCA444,2.62,38.3,7.78,13.81,5.25,0.0,8.08532e+19,203.39485000000002,14.261656635889114,2.515606679760356e-12,0.11736023564412669,9.030551396037636,42.8575273040147
F563-V2,0.28,11.9,7.89,0.95,6.22,0.0,8.640800000000001e+18,18.699164,4.324252999073944,2.1640547171558185e-12,0.10885132552301734,9.695911804615262,13.46497103465272
F563-V2,0.87,34.8,7.89,2.93,17.64,0.0,2.68482e+19,151.722916,12.317585640051382,5.6511392197614745e-12,0.1759007156996834,6.199676031187886,30.669739576773928
F563-V2,1.46,58.5,8.68,4.98,27.33,0.0,4.50556e+19,368.387694,19.19342840661876,8.176290938307336e-12,0.21158153888378575,5.243928922813349,43.95223411130671
F563-V2,2.05,81.5,14.2,7.2,35.16,0.0,6.326299999999999e+19,620.5037759999999,24.909913207395963,9.808320440067651e-12,0.23173782480742897,4.83451553316338,54.770750802399355
F563-V2,2.35,91.8,17.5,8.24,37.71,0.0,7.2521e+19,722.0378860000001,26.870762661301598,9.956259373147088e-12,0.23347893531419509,4.802480555147175,58.88610114105512
F563-V2,4.76,114.0,8.68,16.62,45.06,0.0,1.468936e+20,1210.2100560000001,34.788073473534006,8.238684707842959e-12,0.21238730034707393,5.226065097937824,79.52758348419107
F563-V2,7.86,116.0,8.68,34.33,41.16,0.0,2.425596e+20,1957.8558759999996,44.24766520394042,8.071648683457591e-12,0.21022324170643955,5.274353680819051,101.6190156717423
F563-V2,8.7,117.0,16.6,39.57,40.09,0.0,2.6848199999999997e+20,2305.1006260000004,48.01146348529693,8.585680328662633e-12,0.2168138195627569,5.130305803483047,108.74682119115118
F563-V2,10.18,118.0,51.9,39.57,38.11,0.0,3.141548e+20,2233.8760660000003,47.26389812531337,7.110749433082036e-12,0.19731372289893395,5.584503369038885,111.69193532476878
F563-V2,10.47,118.0,40.3,39.57,37.78,0.0,3.2310420000000003e+20,2222.3559640000003,47.141870603530364,6.878140129407169e-12,0.1940595915596923,5.669217787121134,112.24535607508909
NGC4010,0.87,39.3,6.6,0.0,32.75,0.0,2.68482e+19,493.37875,22.212130694735254,1.8376604390610915e-11,0.3171993116666115,3.678981016332138,42.6043548843505
NGC4010,1.74,54.6,5.6,11.53,62.91,0.0,5.36964e+19,1953.468226,44.19805681248894,3.6379873250348254e-11,0.4463033986234388,2.7776973067152793,73.66236101370954
NGC4010,2.61,65.5,6.7,13.36,83.12,0.0,8.05446e+19,3356.5994240000005,57.936166804509945,4.1673798417274406e-11,0.4776734978450391,2.633135744650093,94.01266895374428
NGC4010,3.5,83.9,5.2,15.73,93.77,0.0,1.0801e+20,4292.126834,65.51432541055429,3.97382356633645e-11,0.46644870717107245,2.68258894220276,107.30336426888087
NGC4010,4.37,94.3,6.3,19.72,97.55,0.0,1.348582e+20,4766.239549999999,69.03795731335045,3.5342600969017814e-11,0.4398948290748738,2.8098108590688837,115.72480997829976
NGC4010,5.24,104.0,5.7,22.31,98.14,0.0,1.617064e+20,4928.207516,70.20119312376393,3.0476267581246004e-11,0.4084891186101802,2.98199209097591,121.22654756859173
NGC4010,6.11,115.0,5.1,25.86,98.57,0.0,1.885546e+20,5138.1202539999995,71.68068257208492,2.7250039267140647e-11,0.3862630535539514,3.1210180992353456,126.63398559937102
NGC4010,6.98,127.0,5.1,29.63,99.07,0.0,2.154028e+20,5392.774753999999,73.435514255706,2.5035769052212876e-11,0.3702372159494551,3.2317538886394956,132.01560809918044
NGC4010,7.85,129.0,5.1,33.19,99.28,0.0,2.42251e+20,5635.5745640000005,75.07046399217205,2.3263369662044742e-11,0.35689126130209975,3.331651895510034,137.02471557510614
NGC4010,8.72,127.0,5.1,36.53,96.65,0.0,2.6909920000000003e+20,5631.403250000001,75.0426761916178,2.0926867303953342e-11,0.33849457558564905,3.4824112512913508,140.03878762099694
NGC4010,9.6,124.0,5.1,35.56,93.39,0.0,2.96256e+20,5276.4919660000005,72.63946562303443,1.781058262448693e-11,0.31227604218715127,3.728275779745201,140.25768142550316
NGC4010,10.47,122.0,3.9,33.73,90.22,0.0,3.2310420000000003e+20,4881.951164,69.87096080633212,1.5109525546247924e-11,0.28762393053924895,4.00069784495933,139.7541108555004
NGC3953,3.5,181.0,7.5,0.0,204.12,0.0,1.0801e+20,19165.888224000002,138.44091961555299,1.7744549786130918e-10,0.9856712645604986,1.5953763047312273,174.86224272751642
NGC3953,5.24,203.0,6.5,0.0,218.93,0.0,1.617064e+20,22047.958654000002,148.48555032056152,1.3634561559715635e-10,0.8640128305207023,1.7285110852243624,195.21818803586777
NGC3953,6.98,216.0,5.6,0.0,229.11,0.0,2.154028e+20,24146.040366000005,155.38996224338302,1.1209715178261378e-10,0.7834240365929057,1.8410750727701166,210.8427684886148
